,id,title,authors,venue,year
806,671496,High Level Indexing of User-Defined Types,"Weidong Chen, Jyh-Herng Chow, You-Chin Fuh, Jean Grandbois, Michelle Jou, Nelson Mendon&#231;a Mattos, Brian T. Tran, Yun Wang",Very Large Data Bases,1999
807,671495,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",Very Large Data Bases,1999
808,671502,"Industrial Panel on Data Warehousing Technologies: Experiences, Challenges, and Directions",Umeshwar Dayal,Very Large Data Bases,1999
809,671501,Multi-Dimensional Substring Selectivity Estimation,"H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava",Very Large Data Bases,1999
810,671500,Explaining Differences in Multidimensional Aggregates,Sunita Sarawagi,Very Large Data Bases,1999
811,671499,Relational Databases for Querying XML Documents: Limitations and Opportunities,"Jayavel Shanmugasundaram, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jeffrey F. Naughton",Very Large Data Bases,1999
812,671506,Generalised Hash Teams for Join and Group-by,"Alfons Kemper, Donald Kossmann, Christian Wiesner",Very Large Data Bases,1999
813,671505,Optimal Grid-Clustering: Towards Breaking the Curse of Dimensionality in High-Dimensional Clustering,"Alexander Hinneburg, Daniel A. Keim",Very Large Data Bases,1999
814,671504,Exploiting Versions for Handling Updates in Broadcast Disks,"Evaggelia Pitoura, Panos K. Chrysanthis",Very Large Data Bases,1999
815,671503,"PM3: An Orthogonal Persistent Systems Programming Language - Design, Implementation, Performance","Antony L. Hosking, Jiawan Chen",Very Large Data Bases,1999
816,671509,A Scalable and Highly Available Networked Database Architecture,"Roger Bamford, Rafiul Ahad, Angelo Pruscino",Very Large Data Bases,1999
817,671510,Probabilistic Optimization of Top N Queries,"Donko Donjerkovic, Raghu Ramakrishnan",Very Large Data Bases,1999
818,671507,GHOST: Fine Granularity Buffering of Indexes,"Cheng Hian Goh, Beng Chin Ooi, D. Sim, Kian-Lee Tan",Very Large Data Bases,1999
819,671508,Networked Data Management Design Points,James R. Hamilton,Very Large Data Bases,1999
820,671513,Spatio-Temporal Retrieval with RasDaMan,"Peter Baumann, Andreas Dehmel, Paula Furtado, Roland Ritsch, Norbert Widmann",Very Large Data Bases,1999
821,671514,SPIRIT: Sequential Pattern Mining with Regular Expression Constraints,"Minos N. Garofalakis, Rajeev Rastogi, Kyuseok Shim",Very Large Data Bases,1999
822,671511,On Efficiently Implementing SchemaSQL on an SQL Database System,"Laks V. S. Lakshmanan, Fereidoon Sadri, Subbu N. Subramanian",Very Large Data Bases,1999
823,671512,Extracting Large-Scale Knowledge Bases from the Web,"Ravi Kumar, Prabhakar Raghavan, Sridhar Rajagopalan, Andrew Tomkins",Very Large Data Bases,1999
824,671517,A Novel Index Supporting High Volume Data Warehouse Insertion,"Chris Jermaine, Anindya Datta, Edward Omiecinski",Very Large Data Bases,1999
825,671518,Miro Web: Integrating Multiple Data Sources through Semistructured Data Types,"Luc Bouganim, Tatiana Chan-Sine-Ying, Tuyet-Tram Dang-Ngoc, Jean-Luc Darroux, Georges Gardarin, Fei Sha",Very Large Data Bases,1999
826,671515,User-Defined Table Operators: Enhancing Extensibility for ORDBMS,"Michael Jaedicke, Bernhard Mitschang",Very Large Data Bases,1999
827,671516,Similarity Search in High Dimensions via Hashing,"Aristides Gionis, Piotr Indyk, Rajeev Motwani",Very Large Data Bases,1999
828,671521,Fast Algorithms for Maintaining Replica Consistency in Lazy Master Replicated Databases,"Esther Pacitti, Pascale Minet, Eric Simon",Very Large Data Bases,1999
829,671522,"O-O, What Have They Done to DB2?","Michael J. Carey, Donald D. Chamberlin, Srinivasa Narayanan, Bennet Vance, Doug Doole, Serge Rielau, Richard Swagerman, Nelson Mendon&#231;a Mattos",Very Large Data Bases,1999
830,671519,Online Feedback for Nested Aggregate Queries with Multi-Threading,"Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi",Very Large Data Bases,1999
831,671520,Implementation of SQL3 Structured Types with Inheritance and Value Substitutability,"You-Chin Fuh, Stefan De&#223;loch, Weidong Chen, Nelson Mendon&#231;a Mattos, Brian T. Tran, Bruce G. Lindsay, Linda DeMichel, Serge Rielau, Danko Mannhaupt",Very Large Data Bases,1999
832,671528,The Value of Merge-Join and Hash-Join in SQL Server,Goetz Graefe,Very Large Data Bases,1999
833,671527,Histogram-Based Approximation of Set-Valued Query-Answers,"Yannis E. Ioannidis, Viswanath Poosala",Very Large Data Bases,1999
834,671530,The Mirror MMDBMS Architecture,"Arjen P. de Vries, Mark G. L. M. van Doorn, Henk M. Blanken, Peter M. G. Apers",Very Large Data Bases,1999
835,671529,Finding Intensional Knowledge of Distance-Based Outliers,"Edwin M. Knorr, Raymond T. Ng",Very Large Data Bases,1999
836,671524,"Data-Driven, One-To-One Web Site Generation for Data-Intensive Applications","Stefano Ceri, Piero Fraternali, Stefano Paraboschi",Very Large Data Bases,1999
837,671523,Distributed Hypertext Resource Discovery Through Examples,"Soumen Chakrabarti, Martin van den Berg, Byron Dom",Very Large Data Bases,1999
838,671526,Repeating History Beyond ARIES,C. Mohan,Very Large Data Bases,1999
839,671525,"Active Storage Hierarchy, Database Systems and Applications - Socratic Exegesis","Felipe Cari&#241;o, William O'Connell, John Burgess, Joel H. Saltz",Very Large Data Bases,1999
840,671666,What can Hierarchies do for Data Warehouses?,"H. V. Jagadish, Laks V. S. Lakshmanan, Divesh Srivastava",Very Large Data Bases,1999
841,671665,Datawarehousing Has More Colours Than Just Black &; White,"Thomas Zurek, Markus Sinnwell",Very Large Data Bases,1999
842,671668,Combining Histograms and Parametric Curve Fitting for Feedback-Driven Query Result-size Estimation,"Arnd Christian K&#246;nig, Gerhard Weikum",Very Large Data Bases,1999
843,671667,Semantic Compression and Pattern Extraction with Fascicles,"H. V. Jagadish, J. Madar, Raymond T. Ng",Very Large Data Bases,1999
844,671662,DBMSs on a Modern Processor: Where Does Time Go?,"Anastassia Ailamaki, David J. DeWitt, Mark D. Hill, David A. Wood",Very Large Data Bases,1999
845,671661,Generating Call-Level Interfaces for Advanced Database Application Programming,"Udo Nink, Theo H&#228;rder, Norbert Ritter",Very Large Data Bases,1999
846,671664,Active Views for Electronic Commerce,"Serge Abiteboul, Bernd Amann, Sophie Cluet, Adi Eyal, Laurent Mignet, Tova Milo",Very Large Data Bases,1999
847,671663,Online Dynamic Reordering for Interactive Data Processing,"Vijayshankar Raman, Bhaskaran Raman, Joseph M. Hellerstein",Very Large Data Bases,1999
848,671673,Integrating Heterogenous Overlapping Databases through Object-Oriented Transformations,"Vanja Josifovski, Tore Risch",Very Large Data Bases,1999
849,671675,What Is the Nearest Neighbor in High Dimensional Spaces?,"Alexander Hinneburg, Charu C. Aggarwal, Daniel A. Keim",Very Large Data Bases,2000
850,671676,The A-tree: An Index Structure for High-Dimensional Spaces Using Relative Approximation,"Yasushi Sakurai, Masatoshi Yoshikawa, Shunsuke Uemura, Haruhiko Kojima",Very Large Data Bases,2000
851,671677,Schema Mapping as Query Discovery,"Ren&#233;e J. Miller, Laura M. Haas, Mauricio A. Hern&#225;ndez",Very Large Data Bases,2000
852,671669,Comparing Hierarchical Data in External Memory,Sudarshan S. Chawathe,Very Large Data Bases,1999
853,671670,"What Do Those Weird XML Types Want, Anyway?",Steven J. DeRose,Very Large Data Bases,1999
854,671671,Loading a Cache with Query Results,"Laura M. Haas, Donald Kossmann, Ioana Ursu",Very Large Data Bases,1999
855,671672,Capturing and Querying Multiple Aspects of Semistructured Data,"Curtis E. Dyreson, Michael H. B&#246;hlen, Christian S. Jensen",Very Large Data Bases,1999
856,671682,INSITE: A Tool for Interpreting Users? Interaction with a Web Space,"Cyrus Shahabi, Adil Faisal, Farnoush Banaei Kashani, Jabed Faruque",Very Large Data Bases,2000
857,671683,A Database Platform for Bioinformatics,Sandeepan Banerjee,Very Large Data Bases,2000
858,671684,Performance Issues in Incremental Warehouse Maintenance,"Wilburt Labio, Jun Yang, Yingwei Cui, Hector Garcia-Molina, Jennifer Widom",Very Large Data Bases,2000
859,671685,Research Directions in Biodiversity Informatics,John L. Schnase,Very Large Data Bases,2000
860,671678,Toward Learning Based Web Query Processing,"Yanlei Diao, Hongjun Lu, Songting Chen, Zengping Tian",Very Large Data Bases,2000
861,671679,The Evolution of the Web and Implications for an Incremental Crawler,"Junghoo Cho, Hector Garcia-Molina",Very Large Data Bases,2000
862,671680,"Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2",Michael L. Brodie,Very Large Data Bases,2000
863,671681,Semantic Access: Semantic Interface for Querying Databases,"Naphtali Rishe, Jun Yuan, Rukshan Athauda, Shu-Ching Chen, Xiaoling Lu, Xiaobin Ma, Alexander Vaschillo, Artyom Shaposhnikov, Dmitry Vasilevsky",Very Large Data Bases,2000
864,671694,Process Automation as the Foundation for E-Business,"Fabio Casati, Ming-Chien Shan",Very Large Data Bases,2000
865,671693,A Case-Based Approach to Information Integration,"Maurizio Panti, Luca Spalazzi, Alberto Giretti",Very Large Data Bases,2000
866,671692,A Scalable Algorithm for Answering Queries Using Views,"Rachel Pottinger, Alon Y. Levy",Very Large Data Bases,2000
867,671690,Publish/Subscribe on the Web at Extreme Speed,"Jo&#227;o Pereira, Fran&#231;oise Fabret, Fran&#231;ois Llirbat, Radu Preotiuc-Pietro, Kenneth A. Ross, Dennis Shasha",Very Large Data Bases,2000
868,671689,Fast Time Sequence Indexing for Arbitrary Lp Norms,"Byoung-Kee Yi, Christos Faloutsos",Very Large Data Bases,2000
869,671688,The Challenge of Process Data Warehousing,"Matthias Jarke, Thomas List, J&#246;rg K&#246;ller",Very Large Data Bases,2000
870,671687,Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,"Haixun Wang, Carlo Zaniolo",Very Large Data Bases,2000
871,671686,Decision Tables: Scalable Classification Exploring RDBMS Capabilities,"Hongjun Lu, Hongyan Liu",Very Large Data Bases,2000
872,671702,A 20/20 Vision of the VLDB-2020?,"S. Misbah Deen, Anant Jhingran, Shamkant B. Navathe, Erich J. Neuhold, Gio Wiederhold",Very Large Data Bases,2000
873,671701,Automated Selection of Materialized Views and Indexes in SQL Databases,"Sanjay Agrawal, Surajit Chaudhuri, Vivek R. Narasayya",Very Large Data Bases,2000
874,671700,"Toto, We're n0t in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,Very Large Data Bases,2000
875,671699,Identifying Representative Trends in Massive Time Series Data Sets Using Sketches,"Piotr Indyk, Nick Koudas, S. Muthukrishnan",Very Large Data Bases,2000
876,671698,Asera: Extranet Architecture for B2B Solutions,Anil Nori,Very Large Data Bases,2000
877,671697,Mining Frequent Itemsets Using Support Constraints,"Ke Wang, Yu He, Jiawei Han",Very Large Data Bases,2000
878,671696,Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,"Surajit Chaudhuri, Gerhard Weikum",Very Large Data Bases,2000
879,671695,Efficiently Publishing Relational Data as XML Documents,"Jayavel Shanmugasundaram, Eugene J. Shekita, Rimon Barr, Michael J. Carey, Bruce G. Lindsay, Hamid Pirahesh, Berthold Reinwald",Very Large Data Bases,2000
880,671842,The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies,"Torben Bach Pedersen, Christian S. Jensen, Curtis E. Dyreson",Very Large Data Bases,2000
881,671843,Multi-Dimensional Database Allocation for Parallel Data Warehouses,"Thomas St&#246;hr, Holger M&#228;rtens, Erhard Rahm",Very Large Data Bases,2000
882,671840,Data Mining in the Bioinformatics Domain,Shalom Tsur,Very Large Data Bases,2000
883,671841,Efficient Filtering of XML Documents for Selective Dissemination of Information,"Mehmet Altinel, Michael J. Franklin",Very Large Data Bases,2000
884,671838,"High-Performance and Scalability through Application Tier,In-Memory Data Management",,Very Large Data Bases,2000
885,671839,Push Technology Personalization through Event Correlation,"Asaf Adi, David Botzer, Opher Etzion, Tali Yatzkar-Haham",Very Large Data Bases,2000
886,671836,Integration of Data Mining with Database Technology,"Amir Netz, Surajit Chaudhuri, Jeff Bernhardt, Usama M. Fayyad",Very Large Data Bases,2000
887,671837,Temporal Integrity Constraints with Indeterminacy,"Wes Cowley, Dimitris Plexousakis",Very Large Data Bases,2000
888,671850,Design and Development of a Stream Service in a Heterogenous Client Environment,"Nikos Pappas, Stavros Christodoulakis",Very Large Data Bases,2000
889,671851,Approximate Query Processing Using Wavelets,"Kaushik Chakrabarti, Minos N. Garofalakis, Rajeev Rastogi, Kyuseok Shim",Very Large Data Bases,2000
890,671848,Hypothetical knowledge and counterfactual reasoning,Joseph Y. Halpern,Very Large Data Bases,2000
891,671849,Contrast Plots and P-Sphere Trees: Space vs. Time in Nearest Neighbour Searches,"Jonathan Goldstein, Raghu Ramakrishnan",Very Large Data Bases,2000
892,671846,Agora: Living with XML and Relational,"Ioana Manolescu, Daniela Florescu, Donald Kossmann, Florian Xhumari, Dan Olteanu",Very Large Data Bases,2000
893,671847,FALCON: Feedback Adaptive Loop for Content-Based Retrieval,"Leejay Wu, Christos Faloutsos, Katia P. Sycara, Terry R. Payne",Very Large Data Bases,2000
894,671844,Managing Intervals Efficiently in Object-Relational Databases,"Hans-Peter Kriegel, Marco P&#246;tke, Thomas Seidl",Very Large Data Bases,2000
