,median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
3513,238000.0,,,1770.0,296.0,,304.0,34.26,-118.48
3514,239900.0,,,2722.0,468.0,,419.0,34.26,-118.49
3515,195700.0,,,1732.0,399.0,,401.0,34.25,-118.47
3516,195300.0,,,1951.0,395.0,,375.0,34.25,-118.48
3517,216900.0,,,1442.0,276.0,,268.0,34.25,-118.48
3518,223300.0,,,1865.0,335.0,,337.0,34.25,-118.48
3519,232900.0,,,2088.0,383.0,,362.0,34.25,-118.49
3520,225900.0,,,4877.0,815.0,,781.0,34.27,-118.49
3521,236200.0,,,3047.0,527.0,,507.0,34.27,-118.49
3522,221600.0,,,2235.0,390.0,,416.0,34.27,-118.5
3523,243800.0,,,3580.0,565.0,,524.0,34.28,-118.51
3524,379600.0,,,1975.0,271.0,,287.0,34.28,-118.52
3525,222500.0,,,3787.0,771.0,,738.0,34.27,-118.51
3526,252100.0,,,2276.0,429.0,,419.0,34.27,-118.51
3527,271200.0,,,3204.0,538.0,,499.0,34.27,-118.52
3528,329200.0,,,1931.0,298.0,,314.0,34.27,-118.53
3529,308400.0,,,3674.0,577.0,,550.0,34.26,-118.53
3530,311800.0,,,5303.0,838.0,,807.0,34.26,-118.54
3531,348200.0,,,2309.0,300.0,,302.0,34.27,-118.54
3532,320500.0,,,1927.0,305.0,,293.0,34.27,-118.53
3533,500001.0,,,4960.0,592.0,,586.0,34.26,-118.54
3534,445400.0,,,4018.0,536.0,,529.0,34.26,-118.55
3535,352800.0,,,4919.0,661.0,,625.0,34.27,-118.55
3536,237300.0,,,2831.0,510.0,,504.0,34.26,-118.5
3537,254200.0,,,8850.0,2139.0,,1979.0,34.26,-118.52
3538,332500.0,,,2472.0,354.0,,397.0,34.26,-118.51
3539,290900.0,,,7849.0,1664.0,,1500.0,34.25,-118.52
3540,261300.0,,,8389.0,1872.0,,1747.0,34.26,-118.49
3541,258000.0,,,4054.0,712.0,,746.0,34.25,-118.49
3542,500001.0,,,7384.0,845.0,,872.0,34.27,-118.57
3543,357100.0,,,8146.0,1131.0,,1054.0,34.26,-118.59
3544,375900.0,,,5406.0,895.0,,882.0,34.24,-118.61
3545,277200.0,,,4759.0,924.0,,915.0,34.24,-118.63
3546,262100.0,,,10860.0,1653.0,,1581.0,34.26,-118.62
3547,271500.0,,,6154.0,1070.0,,1034.0,34.26,-118.6
3548,276600.0,,,8295.0,1506.0,,1451.0,34.25,-118.61
3549,277600.0,,,1376.0,225.0,,205.0,34.22,-118.63
3550,333700.0,,,2762.0,410.0,,439.0,34.22,-118.64
3551,350000.0,,,897.0,142.0,,110.0,34.23,-118.66
3552,327300.0,,,3727.0,572.0,,530.0,34.23,-118.61
3553,333700.0,,,5256.0,758.0,,780.0,34.22,-118.61
3554,230300.0,,,8866.0,2355.0,,2194.0,34.23,-118.6
3555,254500.0,,,6592.0,1525.0,,1463.0,34.23,-118.59
3556,500001.0,,,1962.0,243.0,,242.0,34.25,-118.56
3557,500001.0,,,2980.0,362.0,,378.0,34.24,-118.56
3558,273100.0,,,5098.0,778.0,,778.0,34.25,-118.57
3559,236900.0,,,3239.0,647.0,,590.0,34.24,-118.58
3560,193300.0,,,9716.0,2387.0,,2225.0,34.25,-118.59
3561,419900.0,,,4679.0,609.0,,609.0,34.25,-118.57
3562,280800.0,,,4883.0,769.0,,725.0,34.25,-118.58
3563,248400.0,,,3215.0,529.0,,539.0,34.23,-118.56
3564,221800.0,,,2406.0,432.0,,454.0,34.23,-118.56
3565,221900.0,,,3275.0,648.0,,585.0,34.23,-118.57
3566,230200.0,,,3907.0,773.0,,727.0,34.23,-118.58
3567,168800.0,,,4407.0,1209.0,,1128.0,34.23,-118.59
3568,234900.0,,,1917.0,314.0,,340.0,34.23,-118.58
3569,230400.0,,,1969.0,339.0,,340.0,34.22,-118.58
3570,229000.0,,,6015.0,1464.0,,1347.0,34.22,-118.59
3571,500001.0,,,4338.0,558.0,,549.0,34.25,-118.51
3572,483500.0,,,5297.0,664.0,,657.0,34.24,-118.51
3573,477200.0,,,3324.0,448.0,,423.0,34.23,-118.51
3574,418500.0,,,3218.0,949.0,,876.0,34.24,-118.52
3575,472200.0,,,1471.0,210.0,,219.0,34.23,-118.52
3576,323100.0,,,6331.0,1537.0,,1509.0,34.25,-118.53
3577,264000.0,,,4631.0,1164.0,,1083.0,34.24,-118.54
3578,275300.0,,,2718.0,719.0,,644.0,34.24,-118.53
3579,232900.0,,,3422.0,601.0,,574.0,34.23,-118.54
3580,230400.0,,,2131.0,543.0,,528.0,34.23,-118.53
3581,322200.0,,,2639.0,378.0,,401.0,34.25,-118.54
3582,407500.0,,,5751.0,1082.0,,1016.0,34.24,-118.55
3583,245100.0,,,4409.0,1018.0,,1010.0,34.23,-118.55
3584,454400.0,,,4580.0,918.0,,850.0,34.23,-118.51
3585,318100.0,,,4617.0,1101.0,,1031.0,34.22,-118.52
3586,240000.0,,,4039.0,984.0,,941.0,34.23,-118.53
3587,211600.0,,,2193.0,513.0,,497.0,34.22,-118.54
3588,241400.0,,,1753.0,342.0,,333.0,34.23,-118.54
3589,212300.0,,,2094.0,380.0,,380.0,34.25,-118.45
3590,170700.0,,,5363.0,1160.0,,1034.0,34.24,-118.46
3591,238900.0,,,2692.0,477.0,,456.0,34.25,-118.47
3592,255400.0,,,2405.0,661.0,,621.0,34.24,-118.47
3593,267600.0,,,2621.0,412.0,,414.0,34.24,-118.48
3594,253900.0,,,2871.0,470.0,,458.0,34.25,-118.49
3595,244200.0,,,2707.0,446.0,,445.0,34.24,-118.49
3596,262300.0,,,1971.0,316.0,,307.0,34.24,-118.49
3597,241100.0,,,2333.0,389.0,,331.0,34.25,-118.5
3598,257300.0,,,2411.0,380.0,,344.0,34.25,-118.5
3599,315300.0,,,2634.0,412.0,,423.0,34.24,-118.5
3600,319000.0,,,3082.0,573.0,,586.0,34.23,-118.5
3601,242300.0,,,4373.0,683.0,,693.0,34.23,-118.49
3602,238200.0,,,1756.0,314.0,,288.0,34.22,-118.49
3603,160000.0,,,8350.0,2717.0,,2452.0,34.23,-118.47
3604,258600.0,,,1963.0,310.0,,297.0,34.23,-118.48
3605,273100.0,,,1762.0,263.0,,292.0,34.23,-118.48
3606,239900.0,,,3354.0,707.0,,650.0,34.23,-118.48
3607,169400.0,,,4609.0,1499.0,,1377.0,34.23,-118.46
3608,154600.0,,,6338.0,1768.0,,1632.0,34.23,-118.46
3609,151900.0,,,921.0,239.0,,241.0,34.25,-118.43
3610,183800.0,,,1181.0,220.0,,218.0,34.24,-118.42
3611,171400.0,,,1488.0,313.0,,296.0,34.24,-118.43
3612,177200.0,,,1507.0,281.0,,286.0,34.24,-118.42
3613,179200.0,,,1026.0,195.0,,185.0,34.23,-118.41
3614,175900.0,,,490.0,101.0,,100.0,34.24,-118.41
3615,165100.0,,,1102.0,212.0,,212.0,34.26,-118.44
3616,153900.0,,,1077.0,288.0,,293.0,34.26,-118.44
3617,159300.0,,,2433.0,553.0,,532.0,34.25,-118.43
3618,174300.0,,,325.0,60.0,,83.0,34.26,-118.44
3619,176000.0,,,1583.0,324.0,,351.0,34.25,-118.44
3620,162500.0,,,2143.0,565.0,,497.0,34.25,-118.45
3621,136500.0,,,9053.0,2193.0,,2038.0,34.24,-118.45
3622,157600.0,,,5738.0,1767.0,,1581.0,34.23,-118.45
3623,205900.0,,,3299.0,794.0,,647.0,34.24,-118.45
3624,173700.0,,,1121.0,231.0,,236.0,34.25,-118.44
3625,178700.0,,,1416.0,261.0,,272.0,34.24,-118.43
3626,182500.0,,,1488.0,293.0,,288.0,34.24,-118.43
3627,184000.0,,,1660.0,301.0,,307.0,34.24,-118.44
3628,178200.0,,,2344.0,435.0,,399.0,34.24,-118.44
3629,186700.0,,,2478.0,457.0,,446.0,34.23,-118.42
3630,233000.0,,,1807.0,323.0,,310.0,34.22,-118.42
3631,181500.0,,,2049.0,390.0,,385.0,34.23,-118.43
3632,183800.0,,,1379.0,265.0,,246.0,34.24,-118.43
3633,189000.0,,,1550.0,279.0,,288.0,34.23,-118.42
3634,176500.0,,,1225.0,228.0,,231.0,34.23,-118.43
3635,173700.0,,,1737.0,369.0,,356.0,34.23,-118.43
3636,172700.0,,,1279.0,241.0,,233.0,34.24,-118.43
3637,183100.0,,,1730.0,387.0,,353.0,34.23,-118.44
3638,184600.0,,,1588.0,360.0,,340.0,34.22,-118.43
3639,183800.0,,,1030.0,214.0,,223.0,34.22,-118.44
3640,178200.0,,,1529.0,344.0,,314.0,34.22,-118.44
3641,181800.0,,,2257.0,429.0,,442.0,34.23,-118.44
3642,170700.0,,,2288.0,617.0,,566.0,34.22,-118.46
3643,168200.0,,,1500.0,333.0,,309.0,34.22,-118.46
3644,184400.0,,,2057.0,601.0,,579.0,34.22,-118.46
3645,183000.0,,,3442.0,1168.0,,1097.0,34.22,-118.45
3646,183700.0,,,4393.0,1369.0,,1267.0,34.23,-118.45
3647,185700.0,,,2609.0,786.0,,695.0,34.22,-118.45
3648,145400.0,,,9902.0,2814.0,,2660.0,34.23,-118.46
3649,178800.0,,,1191.0,266.0,,248.0,34.22,-118.44
3650,185100.0,,,1665.0,335.0,,343.0,34.21,-118.44
3651,168600.0,,,1440.0,325.0,,322.0,34.21,-118.44
3652,168600.0,,,1582.0,399.0,,378.0,34.22,-118.44
3653,233700.0,,,2300.0,429.0,,455.0,34.22,-118.43
3654,175500.0,,,3667.0,1209.0,,1054.0,34.21,-118.43
3655,187300.0,,,1372.0,295.0,,306.0,34.22,-118.43
3656,186300.0,,,1220.0,222.0,,230.0,34.22,-118.4
3657,191500.0,,,2453.0,544.0,,506.0,34.21,-118.4
3658,193200.0,,,2215.0,459.0,,446.0,34.21,-118.41
3659,181300.0,,,972.0,181.0,,187.0,34.21,-118.4
3660,183800.0,,,2557.0,540.0,,491.0,34.22,-118.4
3661,190000.0,,,1404.0,266.0,,274.0,34.23,-118.4
3662,231500.0,,,983.0,185.0,,170.0,34.25,-118.38
3663,229200.0,,,1283.0,246.0,,236.0,34.24,-118.37
3664,164600.0,,,1444.0,317.0,,311.0,34.23,-118.37
3665,151500.0,,,1787.0,463.0,,448.0,34.22,-118.37
3666,158300.0,,,125.0,42.0,,29.0,34.24,-118.38
3667,179500.0,,,2552.0,545.0,,503.0,34.24,-118.4
3668,181900.0,,,3405.0,831.0,,795.0,34.23,-118.39
3669,161600.0,,,1193.0,299.0,,320.0,34.23,-118.39
3670,172700.0,,,1643.0,349.0,,337.0,34.23,-118.4
3671,210500.0,,,2830.0,518.0,,524.0,34.21,-118.41
3672,239900.0,,,1789.0,292.0,,267.0,34.21,-118.41
3673,165200.0,,,712.0,149.0,,155.0,34.22,-118.39
3674,186800.0,,,1790.0,334.0,,345.0,34.22,-118.39
3675,178500.0,,,1869.0,441.0,,432.0,34.21,-118.39
3676,172400.0,,,2807.0,868.0,,803.0,34.21,-118.39
3677,177700.0,,,1176.0,344.0,,318.0,34.22,-118.38
3678,170600.0,,,1468.0,303.0,,300.0,34.21,-118.38
3679,179100.0,,,1981.0,484.0,,466.0,34.21,-118.38
3680,198600.0,,,3004.0,589.0,,568.0,34.22,-118.42
3681,237400.0,,,2893.0,543.0,,540.0,34.21,-118.42
3682,187500.0,,,161.0,48.0,,33.0,34.2,-118.42
3683,207300.0,,,1531.0,278.0,,274.0,34.23,-118.42
3684,176400.0,,,1392.0,326.0,,303.0,34.21,-118.37
3685,176600.0,,,2080.0,455.0,,484.0,34.21,-118.37
3686,175700.0,,,2272.0,558.0,,484.0,34.21,-118.37
3687,174100.0,,,2127.0,581.0,,530.0,34.22,-118.37
3688,150000.0,,,362.0,100.0,,102.0,34.22,-118.38
3689,183200.0,,,2485.0,742.0,,670.0,34.23,-118.36
3690,160300.0,,,1512.0,348.0,,351.0,34.22,-118.36
3691,154300.0,,,1560.0,374.0,,389.0,34.22,-118.35
3692,152900.0,,,337.0,65.0,,50.0,34.21,-118.36
3693,169500.0,,,715.0,145.0,,158.0,34.21,-118.38
3694,181700.0,,,4138.0,1171.0,,1068.0,34.2,-118.38
3695,177200.0,,,2594.0,1028.0,,973.0,34.2,-118.39
3696,159600.0,,,2034.0,470.0,,423.0,34.21,-118.37
3697,171800.0,,,2199.0,609.0,,597.0,34.2,-118.37
3698,171200.0,,,1363.0,395.0,,405.0,34.21,-118.38
3699,170400.0,,,1438.0,309.0,,306.0,34.2,-118.37
3700,176400.0,,,2921.0,685.0,,664.0,34.19,-118.36
3701,188700.0,,,1471.0,423.0,,386.0,34.18,-118.36
3702,194900.0,,,2233.0,605.0,,599.0,34.18,-118.36
3703,198900.0,,,1829.0,512.0,,500.0,34.18,-118.37
3704,185100.0,,,2890.0,821.0,,705.0,34.19,-118.37
3705,192000.0,,,2000.0,485.0,,461.0,34.19,-118.39
3706,162500.0,,,1875.0,710.0,,657.0,34.19,-118.39
3707,181300.0,,,2012.0,732.0,,731.0,34.2,-118.39
3708,171600.0,,,2924.0,867.0,,836.0,34.19,-118.37
3709,176300.0,,,1434.0,394.0,,404.0,34.19,-118.38
3710,187500.0,,,993.0,285.0,,248.0,34.2,-118.38
3711,211900.0,,,4859.0,1293.0,,1200.0,34.2,-118.4
3712,181300.0,,,934.0,231.0,,230.0,34.19,-118.4
3713,226400.0,,,2392.0,655.0,,609.0,34.2,-118.4
3714,191300.0,,,2180.0,599.0,,574.0,34.19,-118.4
3715,200000.0,,,1169.0,242.0,,247.0,34.19,-118.41
3716,217200.0,,,2734.0,654.0,,610.0,34.2,-118.41
3717,221500.0,,,3148.0,908.0,,839.0,34.2,-118.42
3718,193800.0,,,779.0,145.0,,148.0,34.19,-118.41
3719,222500.0,,,2622.0,572.0,,573.0,34.19,-118.42
3720,231700.0,,,3201.0,970.0,,948.0,34.2,-118.42
3721,290100.0,,,3386.0,815.0,,737.0,34.2,-118.43
3722,269700.0,,,3353.0,790.0,,775.0,34.19,-118.42
3723,230800.0,,,3285.0,830.0,,786.0,34.19,-118.42
3724,225600.0,,,3760.0,880.0,,812.0,34.18,-118.42
3725,335500.0,,,2887.0,646.0,,637.0,34.18,-118.42
3726,202200.0,,,1323.0,353.0,,333.0,34.18,-118.42
3727,267500.0,,,2717.0,662.0,,597.0,34.18,-118.43
3728,282200.0,,,2417.0,510.0,,507.0,34.18,-118.43
3729,382400.0,,,1013.0,150.0,,166.0,34.18,-118.42
3730,190700.0,,,1106.0,225.0,,228.0,34.19,-118.41
3731,237900.0,,,1840.0,356.0,,323.0,34.18,-118.41
3732,262200.0,,,2008.0,513.0,,496.0,34.18,-118.41
3733,224600.0,,,1993.0,425.0,,400.0,34.19,-118.41
3734,216700.0,,,521.0,126.0,,129.0,34.19,-118.4
3735,261800.0,,,1631.0,356.0,,368.0,34.19,-118.4
3736,312700.0,,,3724.0,899.0,,791.0,34.18,-118.4
3737,286000.0,,,3588.0,911.0,,871.0,34.17,-118.4
3738,204200.0,,,3794.0,989.0,,876.0,34.19,-118.39
3739,240200.0,,,1957.0,389.0,,414.0,34.18,-118.39
3740,241500.0,,,3345.0,818.0,,773.0,34.17,-118.39
3741,223800.0,,,477.0,91.0,,112.0,34.18,-118.39
3742,192900.0,,,904.0,191.0,,191.0,34.19,-118.39
3743,364700.0,,,1176.0,250.0,,228.0,34.16,-118.4
3744,384700.0,,,1354.0,284.0,,262.0,34.16,-118.4
3745,364700.0,,,2638.0,580.0,,551.0,34.16,-118.4
3746,465800.0,,,3060.0,505.0,,510.0,34.16,-118.41
3747,330900.0,,,2027.0,428.0,,402.0,34.17,-118.41
3748,181500.0,,,1308.0,289.0,,302.0,34.19,-118.38
3749,190800.0,,,2079.0,568.0,,526.0,34.18,-118.38
3750,165300.0,,,4834.0,1527.0,,1432.0,34.18,-118.38
3751,200000.0,,,1983.0,651.0,,574.0,34.18,-118.38
3752,238500.0,,,1588.0,454.0,,392.0,34.17,-118.38
3753,222400.0,,,1696.0,372.0,,385.0,34.17,-118.39
3754,190200.0,,,1608.0,373.0,,374.0,34.18,-118.37
3755,178400.0,,,1140.0,300.0,,252.0,34.18,-118.37
3756,186400.0,,,901.0,179.0,,179.0,34.18,-118.38
3757,177400.0,,,977.0,264.0,,258.0,34.19,-118.38
3758,177300.0,,,2949.0,794.0,,746.0,34.18,-118.37
3759,174200.0,,,3553.0,1060.0,,1010.0,34.18,-118.38
3760,200000.0,,,1109.0,354.0,,334.0,34.18,-118.36
3761,199500.0,,,1939.0,505.0,,466.0,34.17,-118.36
3762,191800.0,,,1713.0,416.0,,427.0,34.17,-118.37
3763,276100.0,,,2785.0,663.0,,614.0,34.18,-118.41
3764,366100.0,,,3277.0,648.0,,615.0,34.17,-118.41
3765,291700.0,,,1975.0,384.0,,406.0,34.18,-118.41
3766,292900.0,,,3202.0,696.0,,621.0,34.17,-118.43
3767,341800.0,,,2922.0,507.0,,485.0,34.17,-118.43
3768,336900.0,,,1982.0,331.0,,340.0,34.17,-118.43
3769,353600.0,,,2459.0,489.0,,463.0,34.16,-118.43
3770,343400.0,,,2050.0,478.0,,490.0,34.16,-118.43
3771,333900.0,,,1134.0,184.0,,187.0,34.16,-118.43
3772,365000.0,,,2795.0,602.0,,535.0,34.15,-118.42
3773,359700.0,,,2235.0,363.0,,370.0,34.17,-118.42
3774,367900.0,,,4664.0,1040.0,,961.0,34.16,-118.42
3775,275000.0,,,577.0,150.0,,130.0,34.16,-118.41
3776,386100.0,,,2769.0,566.0,,545.0,34.16,-118.42
3777,269200.0,,,4443.0,1283.0,,1180.0,34.17,-118.4
3778,221500.0,,,6347.0,1548.0,,1492.0,34.17,-118.4
3779,283600.0,,,2790.0,748.0,,697.0,34.17,-118.39
3780,265200.0,,,6429.0,1611.0,,1491.0,34.17,-118.39
3781,414300.0,,,1582.0,279.0,,283.0,34.16,-118.39
3782,444700.0,,,1388.0,286.0,,258.0,34.16,-118.39
3783,192300.0,,,2016.0,622.0,,557.0,34.17,-118.38
3784,309400.0,,,2609.0,593.0,,585.0,34.16,-118.38
3785,319400.0,,,2197.0,501.0,,474.0,34.16,-118.38
3786,194100.0,,,2295.0,560.0,,528.0,34.17,-118.36
3787,185400.0,,,3327.0,1011.0,,857.0,34.17,-118.37
3788,184400.0,,,600.0,171.0,,181.0,34.17,-118.37
3789,221400.0,,,1431.0,473.0,,429.0,34.17,-118.37
3790,325000.0,,,854.0,350.0,,321.0,34.17,-118.37
3791,250000.0,,,6526.0,2007.0,,1790.0,34.16,-118.37
3792,225000.0,,,2606.0,748.0,,680.0,34.16,-118.37
3793,262500.0,,,2450.0,618.0,,578.0,34.16,-118.37
3794,282300.0,,,1973.0,382.0,,352.0,34.16,-118.37
3795,274300.0,,,2850.0,709.0,,670.0,34.16,-118.36
3796,325000.0,,,2455.0,556.0,,493.0,34.16,-118.36
3797,232400.0,,,4150.0,1148.0,,1041.0,34.16,-118.37
3798,209400.0,,,2901.0,871.0,,789.0,34.16,-118.37
3799,322900.0,,,1755.0,335.0,,342.0,34.16,-118.36
3800,417900.0,,,2304.0,442.0,,429.0,34.16,-118.36
3801,500001.0,,,2245.0,393.0,,402.0,34.15,-118.35
3802,140500.0,,,4090.0,1271.0,,1053.0,34.2,-118.43
3803,226500.0,,,2867.0,671.0,,640.0,34.21,-118.43
3804,241300.0,,,1732.0,435.0,,417.0,34.2,-118.44
3805,221200.0,,,5756.0,1477.0,,1369.0,34.21,-118.44
3806,195600.0,,,2331.0,733.0,,707.0,34.21,-118.45
3807,202100.0,,,3666.0,1150.0,,1090.0,34.2,-118.45
3808,202700.0,,,2926.0,816.0,,802.0,34.2,-118.46
3809,186900.0,,,2081.0,657.0,,535.0,34.21,-118.46
3810,220000.0,,,2512.0,603.0,,584.0,34.21,-118.47
3811,229100.0,,,3939.0,1143.0,,1002.0,34.2,-118.47
3812,197400.0,,,2879.0,723.0,,649.0,34.21,-118.48
3813,189900.0,,,2027.0,559.0,,513.0,34.2,-118.48
3814,93800.0,,,3430.0,1214.0,,1092.0,34.22,-118.48
3815,225000.0,,,1131.0,449.0,,420.0,34.21,-118.49
3816,202000.0,,,2087.0,571.0,,553.0,34.19,-118.49
3817,215800.0,,,1109.0,206.0,,202.0,34.2,-118.49
3818,217700.0,,,1617.0,344.0,,305.0,34.2,-118.5
3819,255400.0,,,3831.0,1083.0,,967.0,34.2,-118.48
3820,191700.0,,,2850.0,864.0,,777.0,34.2,-118.48
3821,221100.0,,,5699.0,1594.0,,1381.0,34.19,-118.48
3822,210400.0,,,2058.0,423.0,,423.0,34.19,-118.48
3823,281700.0,,,4590.0,1477.0,,1195.0,34.2,-118.47
3824,292900.0,,,3879.0,943.0,,843.0,34.19,-118.47
3825,190500.0,,,1572.0,450.0,,455.0,34.2,-118.45
3826,230800.0,,,2729.0,800.0,,742.0,34.2,-118.45
3827,205600.0,,,4855.0,1350.0,,1258.0,34.2,-118.46
3828,192200.0,,,1073.0,254.0,,253.0,34.19,-118.45
3829,233500.0,,,5992.0,1820.0,,1632.0,34.19,-118.46
3830,256300.0,,,1491.0,295.0,,309.0,34.19,-118.46
3831,238100.0,,,3051.0,694.0,,679.0,34.2,-118.43
3832,234900.0,,,2698.0,623.0,,554.0,34.2,-118.44
3833,225600.0,,,1717.0,478.0,,495.0,34.2,-118.44
3834,232500.0,,,2934.0,950.0,,889.0,34.2,-118.44
3835,245500.0,,,3440.0,739.0,,712.0,34.19,-118.43
3836,243600.0,,,1516.0,344.0,,347.0,34.19,-118.44
3837,215500.0,,,3487.0,959.0,,835.0,34.19,-118.44
3838,199100.0,,,1599.0,459.0,,438.0,34.19,-118.44
3839,271100.0,,,2052.0,568.0,,572.0,34.18,-118.43
3840,221000.0,,,2077.0,496.0,,528.0,34.18,-118.44
3841,178100.0,,,2891.0,951.0,,768.0,34.19,-118.44
3842,154200.0,,,1546.0,592.0,,556.0,34.18,-118.44
3843,181300.0,,,2479.0,900.0,,855.0,34.19,-118.45
3844,158300.0,,,2516.0,826.0,,713.0,34.18,-118.45
3845,174200.0,,,2582.0,719.0,,718.0,34.18,-118.46
3846,225000.0,,,1104.0,196.0,,196.0,34.19,-118.47
3847,228800.0,,,1810.0,388.0,,380.0,34.18,-118.45
3848,246400.0,,,1843.0,442.0,,417.0,34.18,-118.45
3849,251400.0,,,1791.0,386.0,,397.0,34.18,-118.46
3850,253200.0,,,1819.0,465.0,,419.0,34.18,-118.46
3851,215000.0,,,972.0,270.0,,256.0,34.18,-118.44
3852,286700.0,,,4966.0,1134.0,,958.0,34.17,-118.44
3853,225000.0,,,2077.0,486.0,,450.0,34.18,-118.45
3854,210000.0,,,3830.0,1105.0,,1017.0,34.18,-118.43
3855,286100.0,,,2127.0,414.0,,391.0,34.18,-118.44
3856,266000.0,,,1679.0,404.0,,412.0,34.17,-118.43
3857,353100.0,,,2180.0,424.0,,429.0,34.17,-118.43
3858,500001.0,,,777.0,102.0,,113.0,34.17,-118.43
3859,279400.0,,,2685.0,642.0,,599.0,34.17,-118.44
3860,379700.0,,,2622.0,467.0,,476.0,34.16,-118.43
3861,328500.0,,,3080.0,642.0,,623.0,34.16,-118.44
3862,337500.0,,,1616.0,322.0,,311.0,34.16,-118.44
3863,272600.0,,,4982.0,1358.0,,1220.0,34.16,-118.45
3864,277300.0,,,2152.0,527.0,,470.0,34.17,-118.45
3865,261300.0,,,3100.0,687.0,,658.0,34.17,-118.45
3866,309300.0,,,2814.0,675.0,,620.0,34.17,-118.46
3867,273700.0,,,6707.0,1737.0,,1610.0,34.17,-118.46
3868,314800.0,,,2544.0,500.0,,492.0,34.16,-118.45
3869,280400.0,,,2795.0,622.0,,545.0,34.16,-118.46
3870,299100.0,,,2548.0,647.0,,540.0,34.16,-118.46
3871,227100.0,,,6064.0,1826.0,,1697.0,34.21,-118.54
3872,199200.0,,,2593.0,566.0,,547.0,34.21,-118.54
3873,224100.0,,,1664.0,300.0,,309.0,34.22,-118.54
3874,201600.0,,,1600.0,349.0,,366.0,34.2,-118.54
3875,203700.0,,,2205.0,453.0,,419.0,34.19,-118.54
3876,222100.0,,,2794.0,523.0,,472.0,34.22,-118.51
3877,236100.0,,,1254.0,229.0,,245.0,34.21,-118.5
3878,215900.0,,,1656.0,310.0,,308.0,34.21,-118.5
3879,209200.0,,,1952.0,387.0,,392.0,34.22,-118.51
3880,223600.0,,,2396.0,421.0,,398.0,34.21,-118.51
3881,213200.0,,,1493.0,285.0,,272.0,34.22,-118.51
3882,195400.0,,,1275.0,222.0,,226.0,34.22,-118.52
3883,203300.0,,,1620.0,272.0,,248.0,34.22,-118.52
3884,206700.0,,,2394.0,424.0,,427.0,34.21,-118.52
3885,211000.0,,,1663.0,299.0,,282.0,34.21,-118.52
3886,199800.0,,,4101.0,849.0,,867.0,34.22,-118.53
3887,213200.0,,,3124.0,796.0,,725.0,34.21,-118.53
3888,246400.0,,,2592.0,490.0,,434.0,34.21,-118.55
3889,205100.0,,,1843.0,329.0,,317.0,34.22,-118.56
3890,196800.0,,,1286.0,242.0,,248.0,34.21,-118.56
3891,197000.0,,,1599.0,294.0,,306.0,34.22,-118.56
3892,208700.0,,,3910.0,838.0,,810.0,34.21,-118.55
3893,189800.0,,,8327.0,1849.0,,1773.0,34.21,-118.56
3894,199800.0,,,2891.0,594.0,,581.0,34.2,-118.52
3895,205300.0,,,3270.0,818.0,,763.0,34.2,-118.53
3896,200300.0,,,1668.0,332.0,,311.0,34.21,-118.5
3897,209000.0,,,1614.0,308.0,,330.0,34.2,-118.51
3898,188400.0,,,2066.0,434.0,,414.0,34.2,-118.51
3899,193700.0,,,1328.0,287.0,,273.0,34.21,-118.52
3900,203800.0,,,1558.0,322.0,,334.0,34.2,-118.5
3901,262500.0,,,2327.0,479.0,,472.0,34.2,-118.51
3902,227500.0,,,2871.0,581.0,,535.0,34.2,-118.51
3903,229200.0,,,2537.0,418.0,,421.0,34.19,-118.51
3904,221100.0,,,2182.0,409.0,,379.0,34.19,-118.51
3905,229100.0,,,4249.0,933.0,,909.0,34.2,-118.5
3906,228300.0,,,2720.0,490.0,,445.0,34.19,-118.5
3907,224700.0,,,2156.0,509.0,,470.0,34.19,-118.5
3908,195000.0,,,4315.0,1304.0,,1222.0,34.2,-118.52
3909,207200.0,,,1795.0,346.0,,354.0,34.2,-118.52
3910,191100.0,,,2221.0,662.0,,603.0,34.2,-118.53
3911,179800.0,,,2549.0,651.0,,628.0,34.2,-118.55
3912,170600.0,,,5862.0,1322.0,,1280.0,34.19,-118.55
3913,211800.0,,,1963.0,420.0,,415.0,34.2,-118.55
3914,203900.0,,,881.0,170.0,,163.0,34.19,-118.52
3915,206900.0,,,1560.0,275.0,,284.0,34.19,-118.52
3916,212100.0,,,1892.0,347.0,,343.0,34.19,-118.52
3917,192300.0,,,2618.0,692.0,,633.0,34.19,-118.53
3918,245400.0,,,2307.0,388.0,,427.0,34.18,-118.52
3919,240300.0,,,4175.0,885.0,,778.0,34.18,-118.53
3920,190900.0,,,1544.0,308.0,,286.0,34.2,-118.56
3921,196700.0,,,2273.0,410.0,,403.0,34.2,-118.56
3922,201400.0,,,782.0,144.0,,140.0,34.19,-118.56
3923,183600.0,,,1237.0,242.0,,221.0,34.19,-118.56
3924,235100.0,,,2579.0,561.0,,517.0,34.19,-118.56
3925,251000.0,,,1366.0,224.0,,270.0,34.18,-118.56
3926,239200.0,,,3380.0,790.0,,737.0,34.19,-118.54
3927,240300.0,,,1938.0,457.0,,425.0,34.18,-118.54
3928,222500.0,,,978.0,170.0,,192.0,34.19,-118.55
3929,223800.0,,,1856.0,370.0,,360.0,34.19,-118.55
3930,217700.0,,,2642.0,696.0,,633.0,34.21,-118.58
3931,178800.0,,,2335.0,669.0,,645.0,34.21,-118.59
3932,201900.0,,,847.0,185.0,,178.0,34.2,-118.59
